,city,Lat,Long,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1128,San Francisco,37.741797,-122.4378,Christopher Playground,37.7434956556863,-122.44007704018055,Playground
1129,San Francisco,37.741797,-122.4378,Great Clips,37.743857,-122.4399895,Salon / Barbershop
1130,San Francisco,37.741797,-122.4378,Walgreens,37.7438199,-122.4395702,Pharmacy
1131,San Francisco,37.741797,-122.4378,Safeway,37.74357069982952,-122.43900636387798,Grocery Store
1132,San Francisco,37.741797,-122.4378,Diamond Heights Shopping Center,37.74375507698269,-122.43930620412395,Shopping Mall
1133,San Francisco,37.741797,-122.4378,Starbucks,37.74376288546045,-122.43879816437564,Coffee Shop
1134,San Francisco,37.741797,-122.4378,Beacon Hill Trail,37.740657,-122.434375,Trail
1135,San Francisco,37.741797,-122.4378,Diamond Street Park,37.738784,-122.434555,Park
1136,Sacramento,38.377411,-121.444429,Crime Scene Cleanup Sacramento,38.37816765354354,-121.44649744033812,Business Service
1137,Sacramento,38.377411,-121.444429,Fog Harbor Fish House,38.37773029803778,-121.44543528556824,American Restaurant
1138,Sacramento,38.377411,-121.444429,Sac Town Sanitation,38.37857136397138,-121.44645184278487,Home Service
1139,Sacramento,38.377411,-121.444429,George Park,38.375736236572266,-121.44879913330078,Park
1140,Santa Barbara,34.439579,-119.76788,Java Station,34.439488390159006,-119.77195254684467,Coffee Shop
1141,Santa Barbara,34.439579,-119.76788,Dutch Garden Restaurant,34.440371788535856,-119.7632681940869,German Restaurant
1142,Santa Barbara,34.439579,-119.76788,Creek Side Inn,34.440073497359606,-119.77194295883518,Karaoke Bar
1143,Santa Barbara,34.439579,-119.76788,Ian's Tire,34.440061838426814,-119.76644217967987,Auto Workshop
1144,Santa Barbara,34.439579,-119.76788,Victorian Vogue and The Costume Shoppe,34.44028593986484,-119.76589920390099,Clothing Store
1145,Santa Barbara,34.439579,-119.76788,U-Haul of Santa Barbara,34.439875,-119.77026599999999,Storage Facility
1146,Santa Barbara,34.439579,-119.76788,European Deli & Market,34.44031,-119.770499,Food & Drink Shop
1147,Santa Barbara,34.439579,-119.76788,Valentinos Take And Bake,34.439882,-119.77070146666667,Pizza Place
1148,Santa Barbara,34.439579,-119.76788,Taqueria El Pastorcito,34.43981240895634,-119.77073928721175,Mexican Restaurant
1149,Santa Barbara,34.439579,-119.76788,The Creekside Restaurant & Bar,34.44007953495907,-119.77078199386598,Restaurant
1150,Santa Barbara,34.439579,-119.76788,Antique Center Mall,34.440153,-119.771327,Antique Shop
1151,Santa Barbara,34.439579,-119.76788,Talevi's,34.43957420694036,-119.77163830287195,Liquor Store
1152,Ben Lomond,37.084347,-122.08524,Casa Nostra,37.08741191295547,-122.08899768631775,Italian Restaurant
1153,Ben Lomond,37.084347,-122.08524,Ben Lomond Baking Co.,37.087606021069085,-122.08854064896953,Bakery
1154,Ben Lomond,37.084347,-122.08524,Highlands Park,37.0804706577962,-122.08274307425498,Playground
1155,Ben Lomond,37.084347,-122.08524,Jayes Timberlane Resort Ben Lomond,37.081503999999995,-122.08564399999999,Resort
1156,Ben Lomond,37.084347,-122.08524,Slv Swim Center,37.085182,-122.08896000000001,Pool
1157,Manteca,37.782332,-121.23578,JCPenney,37.781301,-121.231773,Department Store
1158,Manteca,37.782332,-121.23578,SEPHORA inside JCPenney,37.7809454,-121.2317015,Cosmetics Shop
1159,Manteca,37.782332,-121.23578,Quail Ridge Park,37.785067038567654,-121.23147931906328,Park
1160,Manteca,37.782332,-121.23578,Manteca BBQ Funfest,37.7823313578388,-121.23016007379448,BBQ Joint
1161,Arcadia,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
1162,Arcadia,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
1163,Arcadia,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
1164,Arcadia,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
1165,Arcadia,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
1166,Arcadia,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
1167,Arcadia,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
1168,Arcadia,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
1169,Arcadia,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
1170,Arcadia,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
1171,Arcadia,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
1172,Arcadia,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
1173,Arcadia,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
1174,Arcadia,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
1175,Arcadia,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
1176,Arcadia,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
1177,Arcadia,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
1178,Arcadia,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
1179,Garden Grove,33.785166,-117.93406,"Advertising Addict, Inc.",33.786934,-117.931624,Advertising Agency
1180,Garden Grove,33.785166,-117.93406,Bus Stop 2249,33.788811542421364,-117.9326262369691,Bus Station
1181,San Jacinto,33.788491,-116.95125,Canary Wireless 16,33.784294,-116.951777,Mobile Phone Shop
1182,San Jacinto,33.788491,-116.95125,Delgado's Dinner,33.784305453300476,-116.95186,Mexican Restaurant
1183,San Jacinto,33.788491,-116.95125,El Toro Market & Liquor,33.7840690612793,-116.95153045654297,Liquor Store
1184,Pasadena,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
1185,Pasadena,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
1186,Pasadena,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
1187,Pasadena,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
1188,Pasadena,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
1189,Pasadena,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
1190,Pasadena,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
1191,Pasadena,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
1192,Pasadena,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
1193,Pasadena,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
1194,Pasadena,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
1195,Pasadena,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
1196,Pasadena,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
1197,Pasadena,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
1198,Pasadena,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
1199,Pasadena,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
1200,Pasadena,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
1201,Pasadena,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
1202,Sunnyvale,37.406289,-122.00838,Boba Drive,37.40320168394115,-122.0089314548703,Bubble Tea Shop
1203,Sunnyvale,37.406289,-122.00838,Grocery Outlet,37.4033606,-122.0094996,Grocery Store
1204,Sunnyvale,37.406289,-122.00838,Boardwalk Burgers and Fries,37.40292440231804,-122.00885353648097,Burger Joint
1205,Sunnyvale,37.406289,-122.00838,Z Pizza,37.403876690528804,-122.00991529974047,Pizza Place
1206,Sunnyvale,37.406289,-122.00838,Peet's Coffee & Tea,37.40349096698868,-122.00940380795399,Coffee Shop
1207,Sunnyvale,37.406289,-122.00838,TOGO'S Sandwiches,37.40758,-122.010936,Sandwich Place
1208,Sunnyvale,37.406289,-122.00838,NetApp Java 11 Cafe,37.40849038504805,-122.0101463904404,Cafeteria
1209,Sunnyvale,37.406289,-122.00838,Fitness Center @ Via,37.40349098642009,-122.00883064506482,Gym
1210,Sunnyvale,37.406289,-122.00838,F45 Training North Sunnyvale,37.40290832519531,-122.00904846191406,Gym / Fitness Center
1211,Sunnyvale,37.406289,-122.00838,Fair Oaks VTA Station,37.40285220171853,-122.00940618395047,Light Rail Station
1212,Sunnyvale,37.406289,-122.00838,Moffet Gateway Club,37.40809738750886,-122.01269871949026,Gym / Fitness Center
1213,San Jose,37.412539,-121.94461,Halal Gyro Express,37.410758,-121.945528,Afghan Restaurant
1214,San Jose,37.412539,-121.94461,Sendo Sushi,37.410876954743486,-121.94601152764457,Sushi Restaurant
1215,San Jose,37.412539,-121.94461,La Catalana España Restaurant,37.41003944261832,-121.94544866266315,Spanish Restaurant
1216,San Jose,37.412539,-121.94461,The Castle Mediterranean & Greek Cafe,37.41050709602655,-121.94578474263169,Greek Restaurant
1217,San Jose,37.412539,-121.94461,Subway,37.41083907001703,-121.94588937187524,Sandwich Place
1218,San Jose,37.412539,-121.94461,Eat Viet,37.41091543978544,-121.94606992432033,Vietnamese Restaurant
1219,San Jose,37.412539,-121.94461,Mina's Korean BBQ,37.41071693002289,-121.94574598633233,Korean Restaurant
1220,San Jose,37.412539,-121.94461,First Mart,37.410866783349086,-121.9462484660888,Convenience Store
1221,San Jose,37.412539,-121.94461,Sri's Kitchen,37.41086084497713,-121.94593038741806,North Indian Restaurant
1222,San Jose,37.412539,-121.94461,tandoori bites,37.410832,-121.945849,Indian Restaurant
1223,San Jose,37.412539,-121.94461,Von’s Chicken,37.410682,-121.945699,Fried Chicken Joint
1224,San Jose,37.412539,-121.94461,UofP Food Truck,37.41024218213104,-121.94225313443852,Food Truck
1225,San Jose,37.412539,-121.94461,First St. & Tasman Dr.,37.409233,-121.94483,Intersection
1226,San Jose,37.412539,-121.94461,VTA Lightrail Tasman Station,37.40855566116881,-121.94436844404034,Light Rail Station
1227,San Jose,37.412539,-121.94461,pool and spa @ venues,37.412665999999994,-121.939276,Spa
1228,Calimesa,33.984551,-117.03767,Dumpmasters - Lowest Price Junk and Garbage Removal,33.988183,-117.039504,Business Service
1229,San Bernardino,34.106965,-117.2975,California Theatre of Performing Arts,34.10689235552593,-117.29528160349544,Performing Arts Venue
1230,San Bernardino,34.106965,-117.2975,In-N-Out Burger,34.10803836704362,-117.30049955491786,Fast Food Restaurant
1231,San Bernardino,34.106965,-117.2975,Regal San Bernardino & RPX,34.1073,-117.294963,Movie Theater
1232,San Bernardino,34.106965,-117.2975,Stater Bros,34.10732087632322,-117.29744176190545,Grocery Store
1233,San Bernardino,34.106965,-117.2975,SUBWAY,34.108591182549326,-117.29324065042243,Sandwich Place
1234,San Bernardino,34.106965,-117.2975,Del Taco,34.10333046751943,-117.30053196019297,Fast Food Restaurant
1235,San Bernardino,34.106965,-117.2975,Subway,34.1085432208067,-117.29323244047544,Sandwich Place
1236,San Bernardino,34.106965,-117.2975,SKECHERS Warehouse Outlet,34.10267773,-117.2988164,Shoe Store
1237,San Bernardino,34.106965,-117.2975,Americas Best Value Inn & Suites San Bernardino,34.106057,-117.300276,Hotel
1238,San Bernardino,34.106965,-117.2975,Big 5 Sporting Goods,34.10371471,-117.2939979,Sporting Goods Shop
1239,San Bernardino,34.106965,-117.2975,99 Cent Only Store (Downtown SB),34.1072883605957,-117.29751586914062,Convenience Store
1240,San Bernardino,34.106965,-117.2975,Franky's Donuts & Deli,34.108147,-117.292433,Donut Shop
1241,San Bernardino,34.106965,-117.2975,McDonald's,34.10253661517859,-117.29830238171326,Fast Food Restaurant
1242,Long Beach,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
1243,Long Beach,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
1244,Long Beach,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
1245,Long Beach,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
1246,Long Beach,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
1247,Long Beach,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
1248,Long Beach,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
1249,Long Beach,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
1250,Long Beach,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
1251,Long Beach,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
1252,Long Beach,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
1253,Long Beach,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
1254,Long Beach,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
1255,Long Beach,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
1256,Long Beach,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
1257,Long Beach,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
1258,Long Beach,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
1259,Long Beach,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
1260,San Diego,33.016928,-116.846046,Green Tree Dumpsters,33.01804244690452,-116.84649288654326,Home Service
1261,San Diego,33.016928,-116.846046,Panda Express,33.0169,-116.846,Chinese Restaurant
1262,San Diego,33.016928,-116.846046,Uniforms Express,33.01802895272571,-116.8480110168457,Sporting Goods Shop
1263,Fresno,36.746375,-119.639658,Belmont Country Club,36.7482741536482,-119.64113588271417,Neighborhood
1264,Fresno,36.746375,-119.639658,Belmont Country Club Pro Shop,36.746508991372174,-119.64294688649993,Golf Course
1265,Santa Cruz,37.000199,-122.06026,UCSC Upper Campus,37.00154243432841,-122.05908908787255,Trail
1266,Santa Cruz,37.000199,-122.06026,Cafe Ivéta UCSC,36.998066504569195,-122.0556964512278,Café
1267,Santa Cruz,37.000199,-122.06026,Cruz N Gourmet,37.0008041384877,-122.06192473080205,Food Truck
1268,Santa Cruz,37.000199,-122.06026,Social Sciences Bus Stop,36.99988237624785,-122.05828202296168,Bus Station
1269,Santa Cruz,37.000199,-122.06026,Terra Fresca,37.00107767128143,-122.05777516522794,Restaurant
1270,Santa Cruz,37.000199,-122.06026,University Center Coffee Bar,37.00111321071303,-122.0577621459961,Coffee Shop
1271,Santa Cruz,37.000199,-122.06026,UCSC Social Sciences 1 Computer Lab,37.00214585398449,-122.05801553550837,Electronics Store
1272,Santa Cruz,37.000199,-122.06026,Redwood Forest,37.00225405826446,-122.05549864713758,Trail
1273,Santa Cruz,37.000199,-122.06026,Express Store,36.99772708852607,-122.0556314376578,Convenience Store
1274,Compton,33.890566,-118.23666,Miracle Market,33.888211299330386,-118.23740972583846,Grocery Store
1275,Compton,33.890566,-118.23666,Dollar Tree,33.888267,-118.236356,Discount Store
1276,Compton,33.890566,-118.23666,Louisiana Fried Chicken,33.88828,-118.23686299999999,Fried Chicken Joint
1277,Compton,33.890566,-118.23666,7-Eleven,33.8887955480066,-118.237521350383,Convenience Store
1278,Compton,33.890566,-118.23666,Compton Woodley Airport (KCPM) (Compton Woodley Airport),33.88872160879242,-118.24102708972919,Airport
1279,Compton,33.890566,-118.23666,Alondra Discount Mall,33.88808059692383,-118.23657989501953,Shopping Mall
1280,Moreno Valley,33.923243,-117.24211,Cottonwood Place Playground,33.92529747213244,-117.24336365811403,Playground
1281,Moreno Valley,33.923243,-117.24211,Max's Deli,33.92004015556796,-117.24303926067894,Deli / Bodega
1282,Moreno Valley,33.923243,-117.24211,Green Osuno Landscaping,33.92760467529297,-117.24138641357422,Construction & Landscaping
1283,Calabasas,34.133513,-118.66464,the end,34.13298,-118.662642,Theme Park
1284,Calabasas,34.133513,-118.66464,Gate Repair Calabasas CA,34.134470637941746,-118.66015434265135,Home Service
1285,Calabasas,34.133513,-118.66464,Master Rain Gutters Repair & Install Services Calabasas,34.132484436035156,-118.65995025634766,Home Service
1286,Calabasas,34.133513,-118.66464,5 Star Towing Calabasas,34.137876,-118.664303,Locksmith
1287,Banning,33.920803,-116.87897,Albertsons,33.924571,-116.878882,Grocery Store
1288,Banning,33.920803,-116.87897,7 Stars Market and Liquor,33.92206328333333,-116.8763665,Liquor Store
1289,Banning,33.920803,-116.87897,Beaumont Airsoft Complex,33.922376,-116.882389,Athletics & Sports
1290,Los Angeles,34.107559,-118.22663,Division 3,34.104989786976574,-118.23003671580838,Café
1291,Los Angeles,34.107559,-118.22663,"The ""g"" Spot",34.10885,-118.2234229,Music Venue
1292,Los Angeles,34.107559,-118.22663,Metro Studio LA,34.104938,-118.229007,Gym / Fitness Center
1293,Los Angeles,34.107559,-118.22663,Little Barn,34.104978,-118.229991,Coffee Shop
1294,Los Angeles,34.107559,-118.22663,Elephant,34.105017,-118.230131,Art Gallery
1295,Los Angeles,34.107559,-118.22663,Hidden Canyon,34.111498814900926,-118.22524762540627,Scenic Lookout
1296,Los Angeles,34.107559,-118.22663,The View,34.108687082181916,-118.23140995577747,Scenic Lookout
1297,Torrance,33.833416,-118.29198,In-N-Out Burger,33.83143113275597,-118.28866399702446,Fast Food Restaurant
1298,Torrance,33.833416,-118.29198,Fatburger,33.831846777111366,-118.29292037101186,Burger Joint
1299,Torrance,33.833416,-118.29198,Hong Kong Bakery & Deli,33.83083017208483,-118.29000298712269,Bakery
